Freq.	V(vout)
2.22843514927026e-07	(-8.61144427632128e-13dB,-2.55111255888443e-05°)
2.23357222283049e-07	(-8.65966064964895e-13dB,-2.55699348069617e-05°)
2.23872113856830e-07	(-8.68859047364555e-13dB,-2.56288795943282e-05°)
2.24388192378272e-07	(-8.73680684697322e-13dB,-2.56879602634629e-05°)
2.24905460583574e-07	(-8.77537994563536e-13dB,-2.57471771276058e-05°)
2.25423921215239e-07	(-8.82359631896303e-13dB,-2.58065305007188e-05°)
2.25943577022093e-07	(-8.85252614295963e-13dB,-2.58660206974875e-05°)
2.26464430759302e-07	(-8.90074251628730e-13dB,-2.59256480333231e-05°)
2.26986485188378e-07	(-8.93931561494943e-13dB,-2.59854128243637e-05°)
2.27509743077203e-07	(-8.98753198827710e-13dB,-2.60453153874764e-05°)
2.28034207200037e-07	(-9.01646181227370e-13dB,-2.61053560402585e-05°)
2.28559880337539e-07	(-9.06467818560137e-13dB,-2.61655351010396e-05°)
2.29086765276773e-07	(-9.11289455892904e-13dB,-2.62258528888831e-05°)
2.29614864811232e-07	(-9.13218110826011e-13dB,-2.62863097235880e-05°)
2.30144181740846e-07	(-9.18039748158778e-13dB,-2.63469059256902e-05°)
2.30674718872002e-07	(-9.22861385491545e-13dB,-2.64076418164650e-05°)
2.31206479017555e-07	(-9.26718695357758e-13dB,-2.64685177179278e-05°)
2.31739464996843e-07	(-9.31540332690525e-13dB,-2.65295339528367e-05°)
2.32273679635706e-07	(-9.34433315090185e-13dB,-2.65906908446937e-05°)
2.32809125766496e-07	(-9.39254952422952e-13dB,-2.66519887177466e-05°)
2.33345806228096e-07	(-9.43112262289166e-13dB,-2.67134278969905e-05°)
2.33883723865931e-07	(-9.48898227088486e-13dB,-2.67750087081698e-05°)
2.34422881531988e-07	(-9.52755536954700e-13dB,-2.68367314777800e-05°)
2.34963282084826e-07	(-9.57577174287467e-13dB,-2.68985965330689e-05°)
2.35504928389596e-07	(-9.61434484153680e-13dB,-2.69606042020390e-05°)
2.36047823318053e-07	(-9.65291794019894e-13dB,-2.70227548134487e-05°)
2.36591969748571e-07	(-9.71077758819214e-13dB,-2.70850486968144e-05°)
2.37137370566161e-07	(-9.74935068685428e-13dB,-2.71474861824121e-05°)
2.37684028662483e-07	(-9.79756706018195e-13dB,-2.72100676012790e-05°)
2.38231946935864e-07	(-9.83614015884408e-13dB,-2.72727932852157e-05°)
2.38781128291313e-07	(-9.89399980683729e-13dB,-2.73356635667874e-05°)
2.39331575640534e-07	(-9.93257290549943e-13dB,-2.73986787793262e-05°)
2.39883291901944e-07	(-9.98078927882709e-13dB,-2.74618392569325e-05°)
2.40436280000688e-07	(-1.00193623774892e-12dB,-2.75251453344767e-05°)
2.40990542868655e-07	(-1.00772220254824e-12dB,-2.75885973476014e-05°)
2.41546083444489e-07	(-1.01157951241446e-12dB,-2.76521956327230e-05°)
2.42102904673613e-07	(-1.01543682228067e-12dB,-2.77159405270330e-05°)
2.42661009508237e-07	(-1.02122278707999e-12dB,-2.77798323685007e-05°)
2.43220400907377e-07	(-1.02604442441276e-12dB,-2.78438714958743e-05°)
2.43781081836870e-07	(-1.03183038921208e-12dB,-2.79080582486827e-05°)
2.44343055269392e-07	(-1.03665202654485e-12dB,-2.79723929672378e-05°)
2.44906324184469e-07	(-1.04050933641106e-12dB,-2.80368759926358e-05°)
2.45470891568498e-07	(-1.04533097374383e-12dB,-2.81015076667594e-05°)
2.46036760414758e-07	(-1.05111693854315e-12dB,-2.81662883322792e-05°)
2.46603933723429e-07	(-1.05497424840936e-12dB,-2.82312183326558e-05°)
2.47172414501608e-07	(-1.05979588574213e-12dB,-2.82962980121418e-05°)
2.47742205763323e-07	(-1.06461752307489e-12dB,-2.83615277157829e-05°)
2.48313310529552e-07	(-1.06943916040766e-12dB,-2.84269077894208e-05°)
2.48885731828234e-07	(-1.07426079774043e-12dB,-2.84924385796939e-05°)
2.49459472694290e-07	(-1.07908243507320e-12dB,-2.85581204340400e-05°)
2.50034536169638e-07	(-1.08293974493941e-12dB,-2.86239537006978e-05°)
2.50610925303206e-07	(-1.08969003720528e-12dB,-2.86899387287086e-05°)
2.51188643150953e-07	(-1.09451167453805e-12dB,-2.87560758679186e-05°)
2.51767692775880e-07	(-1.10029763933737e-12dB,-2.88223654689803e-05°)
2.52348077248052e-07	(-1.10415494920358e-12dB,-2.88888078833545e-05°)
2.52929799644609e-07	(-1.10994091400290e-12dB,-2.89554034633124e-05°)
2.53512863049785e-07	(-1.11476255133567e-12dB,-2.90221525619369e-05°)
2.54097270554925e-07	(-1.11958418866844e-12dB,-2.90890555331253e-05°)
2.54683025258499e-07	(-1.12633448093431e-12dB,-2.91561127315904e-05°)
2.55270130266119e-07	(-1.13115611826708e-12dB,-2.92233245128628e-05°)
2.55858588690559e-07	(-1.13597775559985e-12dB,-2.92906912332926e-05°)
2.56448403651766e-07	(-1.14079939293261e-12dB,-2.93582132500516e-05°)
2.57039578276881e-07	(-1.14562103026538e-12dB,-2.94258909211347e-05°)
2.57632115700252e-07	(-1.15044266759815e-12dB,-2.94937246053622e-05°)
2.58226019063454e-07	(-1.15526430493091e-12dB,-2.95617146623816e-05°)
2.58821291515303e-07	(-1.16297892466334e-12dB,-2.96298614526693e-05°)
2.59417936211876e-07	(-1.16683623452956e-12dB,-2.96981653375329e-05°)
2.60015956316521e-07	(-1.17262219932888e-12dB,-2.97666266791127e-05°)
2.60615354999884e-07	(-1.17744383666164e-12dB,-2.98352458403840e-05°)
2.61216135439915e-07	(-1.18322980146096e-12dB,-2.99040231851587e-05°)
2.61818300821893e-07	(-1.18901576626028e-12dB,-2.99729590780875e-05°)
2.62421854338438e-07	(-1.19480173105960e-12dB,-3.00420538846617e-05°)
2.63026799189532e-07	(-1.19865904092582e-12dB,-3.01113079712149e-05°)
2.63633138582532e-07	(-1.20540933319169e-12dB,-3.01807217049255e-05°)
2.64240875732189e-07	(-1.21119529799101e-12dB,-3.02502954538181e-05°)
2.64850013860664e-07	(-1.21601693532378e-12dB,-3.03200295867660e-05°)
2.65460556197548e-07	(-1.22180290012310e-12dB,-3.03899244734924e-05°)
2.66072505979875e-07	(-1.22662453745587e-12dB,-3.04599804845732e-05°)
2.66685866452142e-07	(-1.23433915718830e-12dB,-3.05301979914383e-05°)
2.67300640866325e-07	(-1.24012512198762e-12dB,-3.06005773663740e-05°)
2.67916832481897e-07	(-1.24494675932038e-12dB,-3.06711189825246e-05°)
2.68534444565845e-07	(-1.24976839665315e-12dB,-3.07418232138949e-05°)
2.69153480392685e-07	(-1.25651868891902e-12dB,-3.08126904353516e-05°)
2.69773943244486e-07	(-1.26230465371834e-12dB,-3.08837210226257e-05°)
2.70395836410878e-07	(-1.26809061851767e-12dB,-3.09549153523143e-05°)
2.71019163189078e-07	(-1.27484091078354e-12dB,-3.10262738018826e-05°)
2.71643926883902e-07	(-1.27966254811631e-12dB,-3.10977967496660e-05°)
2.72270130807785e-07	(-1.28448418544907e-12dB,-3.11694845748721e-05°)
2.72897778280798e-07	(-1.29123447771495e-12dB,-3.12413376575826e-05°)
2.73526872630665e-07	(-1.29702044251427e-12dB,-3.13133563787554e-05°)
2.74157417192782e-07	(-1.30280640731359e-12dB,-3.13855411202265e-05°)
2.74789415310233e-07	(-1.30955669957946e-12dB,-3.14578922647123e-05°)
2.75422870333810e-07	(-1.31534266437878e-12dB,-3.15304101958114e-05°)
2.76057785622028e-07	(-1.32112862917810e-12dB,-3.16030952980066e-05°)
2.76694164541145e-07	(-1.32787892144398e-12dB,-3.16759479566670e-05°)
2.77332010465178e-07	(-1.33366488624330e-12dB,-3.17489685580503e-05°)
2.77971326775922e-07	(-1.33945085104262e-12dB,-3.18221574893043e-05°)
2.78612116862970e-07	(-1.34620114330849e-12dB,-3.18955151384696e-05°)
2.79254384123727e-07	(-1.35198710810781e-12dB,-3.19690418944810e-05°)
2.79898131963430e-07	(-1.35873740037369e-12dB,-3.20427381471701e-05°)
2.80543363795165e-07	(-1.36452336517301e-12dB,-3.21166042872671e-05°)
2.81190083039887e-07	(-1.37030932997233e-12dB,-3.21906407064029e-05°)
2.81838293126439e-07	(-1.37802394970476e-12dB,-3.22648477971113e-05°)
2.82487997491564e-07	(-1.38477424197063e-12dB,-3.23392259528308e-05°)
2.83139199579931e-07	(-1.39056020676995e-12dB,-3.24137755679071e-05°)
2.83791902844149e-07	(-1.39634617156927e-12dB,-3.24884970375947e-05°)
2.84446110744785e-07	(-1.40406079130170e-12dB,-3.25633907580594e-05°)
2.85101826750384e-07	(-1.40984675610102e-12dB,-3.26384571263804e-05°)
2.85759054337488e-07	(-1.41466839343379e-12dB,-3.27136965405520e-05°)
2.86417796990651e-07	(-1.42238301316621e-12dB,-3.27891093994862e-05°)
2.87078058202462e-07	(-1.42913330543209e-12dB,-3.28646961030143e-05°)
2.87739841473560e-07	(-1.43588359769796e-12dB,-3.29404570518895e-05°)
2.88403150312654e-07	(-1.44166956249728e-12dB,-3.30163926477889e-05°)
2.89067988236540e-07	(-1.44938418222971e-12dB,-3.30925032933155e-05°)
2.89734358770125e-07	(-1.45517014702903e-12dB,-3.31687893920002e-05°)
2.90402265446438e-07	(-1.46192043929491e-12dB,-3.32452513483045e-05°)
2.91071711806653e-07	(-1.46963505902733e-12dB,-3.33218895676219e-05°)
2.91742701400109e-07	(-1.47638535129321e-12dB,-3.33987044562807e-05°)
2.92415237784326e-07	(-1.48217131609253e-12dB,-3.34756964215459e-05°)
2.93089324525025e-07	(-1.48988593582496e-12dB,-3.35528658716210e-05°)
2.93764965196146e-07	(-1.49663622809083e-12dB,-3.36302132156509e-05°)
2.94442163379869e-07	(-1.50338652035670e-12dB,-3.37077388637235e-05°)
2.95120922666631e-07	(-1.51110114008913e-12dB,-3.37854432268720e-05°)
2.95801246655147e-07	(-1.51688710488845e-12dB,-3.38633267170773e-05°)
2.96483138952427e-07	(-1.52460172462088e-12dB,-3.39413897472698e-05°)
2.97166603173795e-07	(-1.53135201688675e-12dB,-3.40196327313321e-05°)
2.97851642942911e-07	(-1.53906663661918e-12dB,-3.40980560841005e-05°)
2.98538261891788e-07	(-1.54485260141850e-12dB,-3.41766602213679e-05°)
2.99226463660811e-07	(-1.55256722115093e-12dB,-3.42554455598856e-05°)
2.99916251898757e-07	(-1.56028184088336e-12dB,-3.43344125173656e-05°)
3.00607630262815e-07	(-1.56799646061579e-12dB,-3.44135615124830e-05°)
3.01300602418604e-07	(-1.57378242541511e-12dB,-3.44928929648777e-05°)
3.01995172040194e-07	(-1.58149704514753e-12dB,-3.45724072951572e-05°)
3.02691342810123e-07	(-1.58824733741341e-12dB,-3.46521049248986e-05°)
3.03389118419419e-07	(-1.59596195714584e-12dB,-3.47319862766509e-05°)
3.04088502567620e-07	(-1.60367657687826e-12dB,-3.48120517739369e-05°)
3.04789498962790e-07	(-1.61042686914414e-12dB,-3.48923018412559e-05°)
3.05492111321543e-07	(-1.61814148887657e-12dB,-3.49727369040859e-05°)
3.06196343369060e-07	(-1.62489178114244e-12dB,-3.50533573888856e-05°)
3.06902198839108e-07	(-1.63357072834142e-12dB,-3.51341637230967e-05°)
3.07609681474063e-07	(-1.64128534807385e-12dB,-3.52151563351463e-05°)
3.08318795024927e-07	(-1.64803564033972e-12dB,-3.52963356544492e-05°)
3.09029543251351e-07	(-1.65671458753871e-12dB,-3.53777021114102e-05°)
3.09741929921650e-07	(-1.66346487980458e-12dB,-3.54592561374260e-05°)
3.10455958812827e-07	(-1.67021517207045e-12dB,-3.55409981648879e-05°)
3.11171633710594e-07	(-1.67889411926944e-12dB,-3.56229286271842e-05°)
3.11888958409385e-07	(-1.68660873900186e-12dB,-3.57050479587018e-05°)
3.12607936712387e-07	(-1.69528768620084e-12dB,-3.57873565948294e-05°)
3.13328572431550e-07	(-1.70203797846672e-12dB,-3.58698549719592e-05°)
3.14050869387613e-07	(-1.70975259819915e-12dB,-3.59525435274893e-05°)
3.14774831410123e-07	(-1.71843154539813e-12dB,-3.60354226998262e-05°)
3.15500462337454e-07	(-1.72711049259711e-12dB,-3.61184929283870e-05°)
3.16227766016830e-07	(-1.73386078486298e-12dB,-3.62017546536018e-05°)
3.16956746304341e-07	(-1.74157540459541e-12dB,-3.62852083169161e-05°)
3.17687407064969e-07	(-1.75025435179439e-12dB,-3.63688543607927e-05°)
3.18419752172604e-07	(-1.75796897152682e-12dB,-3.64526932287148e-05°)
3.19153785510068e-07	(-1.76664791872580e-12dB,-3.65367253651876e-05°)
3.19889510969131e-07	(-1.77243388352512e-12dB,-3.66209512157411e-05°)
3.20626932450538e-07	(-1.78304148565721e-12dB,-3.67053712269326e-05°)
3.21366053864023e-07	(-1.79075610538964e-12dB,-3.67899858463483e-05°)
3.22106879128335e-07	(-1.79943505258862e-12dB,-3.68747955226067e-05°)
3.22849412171255e-07	(-1.80714967232105e-12dB,-3.69598007053601e-05°)
3.23593656929619e-07	(-1.81679294698658e-12dB,-3.70450018452977e-05°)
3.24339617349340e-07	(-1.82354323925246e-12dB,-3.71303993941473e-05°)
3.25087297385425e-07	(-1.83125785898489e-12dB,-3.72159938046783e-05°)
3.25836701002000e-07	(-1.83993680618387e-12dB,-3.73017855307037e-05°)
3.26587832172327e-07	(-1.85054440831596e-12dB,-3.73877750270827e-05°)
3.27340694878829e-07	(-1.85825902804838e-12dB,-3.74739627497230e-05°)
3.28095293113110e-07	(-1.86693797524736e-12dB,-3.75603491555834e-05°)
3.28851630875974e-07	(-1.87465259497979e-12dB,-3.76469347026761e-05°)
3.29609712177449e-07	(-1.88429586964533e-12dB,-3.77337198500689e-05°)
3.30369541036806e-07	(-1.89297481684431e-12dB,-3.78207050578880e-05°)
3.31131121482582e-07	(-1.90165376404329e-12dB,-3.79078907873204e-05°)
3.31894457552601e-07	(-1.91129703870883e-12dB,-3.79952775006162e-05°)
3.32659553293995e-07	(-1.91997598590781e-12dB,-3.80828656610910e-05°)
3.33426412763226e-07	(-1.92769060564023e-12dB,-3.81706557331284e-05°)
3.34195040026105e-07	(-1.93733388030577e-12dB,-3.82586481821828e-05°)
3.34965439157818e-07	(-1.94601282750475e-12dB,-3.83468434747813e-05°)
3.35737614242945e-07	(-1.95469177470373e-12dB,-3.84352420785266e-05°)
3.36511569375481e-07	(-1.96433504936927e-12dB,-3.85238444620993e-05°)
3.37287308658859e-07	(-1.97301399656825e-12dB,-3.86126510952604e-05°)
3.38064836205972e-07	(-1.98169294376723e-12dB,-3.87016624488538e-05°)
3.38844156139193e-07	(-1.99133621843277e-12dB,-3.87908789948089e-05°)
3.39625272590399e-07	(-2.00001516563175e-12dB,-3.88803012061429e-05°)
3.40408189700991e-07	(-2.00965844029728e-12dB,-3.89699295569635e-05°)
3.41192911621919e-07	(-2.01833738749626e-12dB,-3.90597645224712e-05°)
3.41979442513699e-07	(-2.02798066216180e-12dB,-3.91498065789622e-05°)
3.42767786546441e-07	(-2.03762393682733e-12dB,-3.92400562038304e-05°)
3.43557947899865e-07	(-2.04726721149287e-12dB,-3.93305138755703e-05°)
3.44349930763329e-07	(-2.05498183122530e-12dB,-3.94211800737796e-05°)
3.45143739335846e-07	(-2.06462510589083e-12dB,-3.95120552791614e-05°)
3.45939377826112e-07	(-2.07426838055637e-12dB,-3.96031399735270e-05°)
3.46736850452522e-07	(-2.08487598268846e-12dB,-3.96944346397983e-05°)
3.47536161443196e-07	(-2.09451925735399e-12dB,-3.97859397620106e-05°)
3.48337315036002e-07	(-2.10416253201953e-12dB,-3.98776558253150e-05°)
3.49140315478576e-07	(-2.11477013415162e-12dB,-3.99695833159809e-05°)
3.49945167028347e-07	(-2.12248475388404e-12dB,-4.00617227213986e-05°)
3.50751873952558e-07	(-2.13212802854958e-12dB,-4.01540745300822e-05°)
3.51560440528288e-07	(-2.14369995814822e-12dB,-4.02466392316718e-05°)
3.52370871042477e-07	(-2.15334323281376e-12dB,-4.03394173169361e-05°)
3.53183169791947e-07	(-2.16395083494585e-12dB,-4.04324092777753e-05°)
3.53997341083424e-07	(-2.17262978214483e-12dB,-4.05256156072237e-05°)
3.54813389233565e-07	(-2.18420171174347e-12dB,-4.06190367994517e-05°)
3.55631318568975e-07	(-2.19191633147590e-12dB,-4.07126733497694e-05°)
3.56451133426234e-07	(-2.20252393360799e-12dB,-4.08065257546283e-05°)
3.57272838151918e-07	(-2.21216720827352e-12dB,-4.09005945116247e-05°)
3.58096437102625e-07	(-2.22470346533872e-12dB,-4.09948801195016e-05°)
3.58921934644995e-07	(-2.23434674000425e-12dB,-4.10893830781519e-05°)
3.59749335155732e-07	(-2.24399001466979e-12dB,-4.11841038886211e-05°)
3.60578643021632e-07	(-2.25556194426843e-12dB,-4.12790430531092e-05°)
3.61409862639603e-07	(-2.26520521893397e-12dB,-4.13742010749745e-05°)
3.62242998416688e-07	(-2.27484849359950e-12dB,-4.14695784587352e-05°)
3.63078054770090e-07	(-2.28642042319814e-12dB,-4.15651757100727e-05°)
3.63915036127196e-07	(-2.29606369786368e-12dB,-4.16609933358341e-05°)
3.64753946925597e-07	(-2.30570697252922e-12dB,-4.17570318440349e-05°)
3.65594791613114e-07	(-2.31824322959441e-12dB,-4.18532917438618e-05°)
3.66437574647822e-07	(-2.32788650425995e-12dB,-4.19497735456752e-05°)
3.67282300498074e-07	(-2.33849410639204e-12dB,-4.20464777610119e-05°)
3.68128973642520e-07	(-2.35103036345723e-12dB,-4.21434049025881e-05°)
3.68977598570139e-07	(-2.35970931065621e-12dB,-4.22405554843019e-05°)
3.69828179780255e-07	(-2.37128124025486e-12dB,-4.23379300212359e-05°)
3.70680721782565e-07	(-2.38285316985350e-12dB,-4.24355290296603e-05°)
3.71535229097161e-07	(-2.39346077198559e-12dB,-4.25333530270352e-05°)
3.72391706254557e-07	(-2.40503270158423e-12dB,-4.26314025320138e-05°)
3.73250157795709e-07	(-2.41467597624977e-12dB,-4.27296780644449e-05°)
3.74110588272042e-07	(-2.42624790584841e-12dB,-4.28281801453754e-05°)
3.74973002245472e-07	(-2.43685550798050e-12dB,-4.29269092970536e-05°)
3.75837404288433e-07	(-2.45035609251225e-12dB,-4.30258660429317e-05°)
3.76703798983897e-07	(-2.45999936717778e-12dB,-4.31250509076684e-05°)
3.77572190925404e-07	(-2.47253562424298e-12dB,-4.32244644171321e-05°)
3.78442584717082e-07	(-2.48314322637507e-12dB,-4.33241070984032e-05°)
3.79314984973670e-07	(-2.49471515597371e-12dB,-4.34239794797775e-05°)
3.80189396320549e-07	(-2.50628708557235e-12dB,-4.35240820907681e-05°)
3.81065823393761e-07	(-2.51689468770444e-12dB,-4.36244154621094e-05°)
3.81944270840035e-07	(-2.52943094476964e-12dB,-4.37249801257587e-05°)
3.82824743316811e-07	(-2.54196720183484e-12dB,-4.38257766148999e-05°)
3.83707245492267e-07	(-2.55353913143348e-12dB,-4.39268054639461e-05°)
3.84591782045342e-07	(-2.56511106103212e-12dB,-4.40280672085420e-05°)
3.85478357665760e-07	(-2.57668299063077e-12dB,-4.41295623855674e-05°)
3.86366977054057e-07	(-2.58825492022941e-12dB,-4.42312915331397e-05°)
3.87257644921605e-07	(-2.60079117729460e-12dB,-4.43332551906165e-05°)
3.88150365990636e-07	(-2.61043445196014e-12dB,-4.44354538985991e-05°)
3.89045144994268e-07	(-2.62489936395844e-12dB,-4.45378881989349e-05°)
3.89941986676531e-07	(-2.63647129355709e-12dB,-4.46405586347202e-05°)
3.90840895792390e-07	(-2.64997187808884e-12dB,-4.47434657503037e-05°)
3.91741877107771e-07	(-2.65961515275437e-12dB,-4.48466100912884e-05°)
3.92644935399587e-07	(-2.67311573728612e-12dB,-4.49499922045355e-05°)
3.93550075455765e-07	(-2.68661632181787e-12dB,-4.50536126381667e-05°)
3.94457302075266e-07	(-2.69915257888307e-12dB,-4.51574719415671e-05°)
3.95366620068115e-07	(-2.71072450848171e-12dB,-4.52615706653884e-05°)
3.96278034255427e-07	(-2.72326076554691e-12dB,-4.53659093615518e-05°)
3.97191549469428e-07	(-2.73579702261211e-12dB,-4.54704885832505e-05°)
3.98107170553484e-07	(-2.74929760714386e-12dB,-4.55753088849533e-05°)
3.99024902362129e-07	(-2.75990520927595e-12dB,-4.56803708224069e-05°)
3.99944749761085e-07	(-2.77244146634114e-12dB,-4.57856749526392e-05°)
4.00866717627290e-07	(-2.78594205087289e-12dB,-4.58912218339623e-05°)
4.01790810848927e-07	(-2.79847830793809e-12dB,-4.59970120259753e-05°)
4.02717034325446e-07	(-2.81197889246984e-12dB,-4.61030460895671e-05°)
4.03645392967592e-07	(-2.82547947700159e-12dB,-4.62093245869199e-05°)
4.04575891697430e-07	(-2.83801573406679e-12dB,-4.63158480815116e-05°)
4.05508535448371e-07	(-2.85151631859854e-12dB,-4.64226171381193e-05°)
4.06443329165200e-07	(-2.86501690313029e-12dB,-4.65296323228218e-05°)
4.07380277804099e-07	(-2.87755316019549e-12dB,-4.66368942030030e-05°)
4.08319386332679e-07	(-2.89201807219379e-12dB,-4.67444033473547e-05°)
4.09260659729997e-07	(-2.90359000179243e-12dB,-4.68521603258797e-05°)
4.10204102986593e-07	(-2.91709058632418e-12dB,-4.69601657098947e-05°)
4.11149721104509e-07	(-2.93251982578904e-12dB,-4.70684200720336e-05°)
4.12097519097317e-07	(-2.94505608285424e-12dB,-4.71769239862501e-05°)
4.13047501990148e-07	(-2.95952099485254e-12dB,-4.72856780278214e-05°)
4.13999674819717e-07	(-2.97302157938429e-12dB,-4.73946827733504e-05°)
4.14954042634349e-07	(-2.98555783644949e-12dB,-4.75039388007694e-05°)
4.15910610494008e-07	(-2.99905842098124e-12dB,-4.76134466893431e-05°)
4.16869383470322e-07	(-3.01352333297954e-12dB,-4.77232070196714e-05°)
4.17830366646608e-07	(-3.02702391751130e-12dB,-4.78332203736926e-05°)
4.18793565117904e-07	(-3.04052450204305e-12dB,-4.79434873346865e-05°)
4.19758983990994e-07	(-3.05402508657480e-12dB,-4.80540084872777e-05°)
4.20726628384430e-07	(-3.06848999857310e-12dB,-4.81647844174382e-05°)
